Customer ID,Item ID,Qty,Stocking U/M,Amount,period
IR,BB BIG - X24,440.0,,800800.0,Oct-25
IR,FG - CC - Medium X24,240.0,,456000.0,Oct-25
IR,FG - CC - Mini X72,80.0,Pack,228000.0,Oct-25
IR,FG/N - BB BIG,5.0,Bag,9100.0,Oct-25
IR,FG/N - BB BIG X12,400.0,Bag,728000.0,Oct-25
IR,FG/N - PP BIG,72.0,Bag,900000.0,Oct-25
IR,POKI DEL,447.0,,813540.0,Oct-25
IS,FG - CC - Medium X24,2500.0,,4750000.0,Oct-25
IS,FG - CC - Mini X72,1800.0,Pack,5130000.0,Oct-25
IS,POKI DEL,1440.0,,2620800.0,Oct-25
IY,BB BIG - X24,958.0,,1743560.0,Oct-25
IY,FG - CC - Medium X24,417.0,,792300.0,Oct-25
IY,FG - CC - Mini X72,82.0,Pack,233700.0,Oct-25
IY,FG/N - BB BIG X12,1104.0,Bag,2009280.0,Oct-25
IY,FG/N - PP BIG,45.0,Bag,562500.0,Oct-25
IY,POKI DEL,651.0,,1184820.0,Oct-25
JO,FG - CC - Medium X24,600.0,,1140000.0,Oct-25
JO,FG - CC - Mini X72,90.0,Pack,256500.0,Oct-25
JO,POKI DEL,115.0,,209300.0,Oct-25
KCO,BB BIG - X24,385.0,,700700.0,Oct-25
KCO,FG - CC - Medium X24,227.0,,431300.0,Oct-25
KCO,FG - CC - Mini X72,52.0,Pack,148200.0,Oct-25
KCO,FG/N - BB BIG X12,164.0,Bag,298480.0,Oct-25
KCO,FG/N - PP BIG,83.0,Bag,1037500.0,Oct-25
KCO,POKI DEL,1051.0,,1912820.0,Oct-25
LEK,BB BIG - X24,20.0,,36400.0,Oct-25
LEK,FG - CC - Medium X24,50.0,,95000.0,Oct-25
LEK,FG - CC - Mini X72,20.0,Pack,57000.0,Oct-25
LEK,POKI DEL,20.0,,36400.0,Oct-25
M.O,BB BIG - X24,1613.0,,2935660.0,Oct-25
M.O,FG - CC - Medium X24,48.0,,91200.0,Oct-25
M.O,FG - CC - Mini X72,7.0,Pack,19950.0,Oct-25
M.O,FG/N - BB BIG X12,1414.0,Bag,2573480.0,Oct-25
M.O,FG/N - PP BIG,77.0,Bag,962500.0,Oct-25
M.O,POKI DEL,470.0,,855400.0,Oct-25
MA,BB BIG - X24,2293.0,,4173260.0,Oct-25
MA,FG - CC - Medium X24,130.0,,247000.0,Oct-25
MA,FG - CC - Mini X72,50.0,Pack,142500.0,Oct-25
MA,FG/N - BB BIG X12,1696.0,Bag,3086720.0,Oct-25
MA,FG/N - PP BIG,292.0,Bag,3650000.0,Oct-25
MA,POKI DEL,300.0,,546000.0,Oct-25
MAB,BB BIG - X24,430.0,,782600.0,Oct-25
MAB,FG - CC - Medium X24,151.0,,286900.0,Oct-25
MAB,FG - CC - Mini X72,375.0,Pack,1068750.0,Oct-25
MAB,FG/N - BB BIG X12,720.0,Bag,1310400.0,Oct-25
MAB,FG/N - PP BIG,1159.0,Bag,14487500.0,Oct-25
MAB,POKI DEL,2240.0,,4076800.0,Oct-25
MAE,BB BIG - X24,2655.0,,4832100.0,Oct-25
MAE,FG - CC - Medium X24,55.0,,104500.0,Oct-25
MAE,FG - CC - Mini X72,35.0,Pack,99750.0,Oct-25
MAE,FG/N - BB BIG X12,6463.0,Bag,11762660.0,Oct-25
MAE,FG/N - PP BIG,1164.0,Bag,14550000.0,Oct-25
MAE,POKI DEL,715.0,,1301300.0,Oct-25
MAMA,BB BIG - X24,2540.0,,4622800.0,Oct-25
MAMA,FG - CC - Medium X24,155.0,,294500.0,Oct-25
MAMA,FG - CC - Mini X72,40.0,Pack,114000.0,Oct-25
MAMA,FG/N - BB BIG X12,1310.0,Bag,2384200.0,Oct-25
MAMA,FG/N - PP BIG,80.0,Bag,1000000.0,Oct-25
MAMA,POKI DEL,205.0,,373100.0,Oct-25
MAMA D,BB BIG - X24,137.0,,249340.0,Oct-25
MAMA D,FG/N - BB BIG X12,913.0,Bag,1661660.0,Oct-25
MAMA D,FG/N - PP BIG,167.0,Bag,2087500.0,Oct-25
MAMA D,POKI DEL,95.0,,172900.0,Oct-25
MAO,BB BIG - X24,700.0,,1274000.0,Oct-25
MAO,FG/N - BB BIG X12,1192.0,Bag,2169440.0,Oct-25
MAO,FG/N - PP BIG,276.0,Bag,3450000.0,Oct-25
MAO,POKI DEL,280.0,,509600.0,Oct-25
MP,BB BIG - X24,734.0,,1335880.0,Oct-25
MP,FG/N - BB BIG X12,505.0,Bag,919100.0,Oct-25
MP,FG/N - PP BIG,112.0,Bag,1400000.0,Oct-25
MP,POKI DEL,431.0,,784420.0,Oct-25
MW,BB BIG - X24,3750.0,,6825000.0,Oct-25
MW,FG - CC - Medium X24,74.0,,140600.0,Oct-25
MW,FG - CC - Mini X72,40.0,Pack,114000.0,Oct-25
MW,FG/N - BB BIG X12,1750.0,Bag,3185000.0,Oct-25
MW,FG/N - PP BIG,535.0,Bag,6687500.0,Oct-25
MW,POKI DEL,2220.0,,4040400.0,Oct-25
NK,BB BIG - X24,2349.0,,4275180.0,Oct-25
NK,FG - CC - Medium X24,41.0,,77900.0,Oct-25
NK,FG - CC - Mini X72,22.0,Pack,62700.0,Oct-25
NK,FG/N - BB BIG X12,1622.0,Bag,2952040.0,Oct-25
NK,FG/N - PP BIG,72.0,Bag,900000.0,Oct-25
NK,POKI DEL,321.0,,584220.0,Oct-25
OS,FG - CC - Medium X24,525.0,,997500.0,Oct-25
OYV,FG - CC - Medium X24,1315.0,,2498500.0,Oct-25
PA,FG - CC - Medium X24,770.0,,1463000.0,Oct-25
PA,FG - CC - Mini X72,200.0,Pack,570000.0,Oct-25
PA,POKI DEL,5.0,,9100.0,Oct-25
RM,BB BIG - X24,1910.0,,3476200.0,Oct-25
RM,FG - CC - Medium X24,73.0,,138700.0,Oct-25
RM,FG - CC - Mini X72,113.0,Pack,322050.0,Oct-25
RM,FG/N - BB BIG X12,1117.0,Bag,2032940.0,Oct-25
RM,FG/N - PP BIG,620.0,Bag,7750000.0,Oct-25
RM,POKI DEL,3471.0,,6317220.0,Oct-25
ZIN,BB BIG - X24,1359.0,,2473380.0,Oct-25
ZIN,FG - CC - Medium X24,30.0,,57000.0,Oct-25
ZIN,FG - CC - Mini X72,20.0,Pack,57000.0,Oct-25
ZIN,FG/N - BB BIG X12,520.0,Bag,946400.0,Oct-25
ZIN,FG/N - PP BIG,260.0,Bag,3250000.0,Oct-25
ZIN,POKI DEL,470.0,,855400.0,Oct-25
Report Totals,,124967.04,,332102910.0,Oct-25
Advert,BB BIG - X24,10.0,,20000.0,Sep-25
Advert,FG - CC - Medium X24,692.0,,1384000.0,Sep-25
Advert,FG - CC - Mini X72,758.0,Pack,2274000.0,Sep-25
Advert,FG/N - BB BIG X12,3.0,Bag,6000.0,Sep-25
Advert,FG/N - PP BIG,0.05,Bag,750.0,Sep-25
Advert,POKI DEL,9.0,,18000.0,Sep-25
AO,BB BIG - X24,1811.0,,3296020.0,Sep-25
AO,FG - CC - Medium X24,800.0,,1520000.0,Sep-25
AO,FG - CC - Mini X72,202.0,Pack,575700.0,Sep-25
AO,FG/N - BB BIG,15.0,Bag,27300.0,Sep-25
AO,FG/N - BB BIG X12,1050.0,Bag,1911000.0,Sep-25
AO,FG/N - PP BIG,333.0,Bag,4162500.0,Sep-25
AO,POKI DEL,1502.0,,2733640.0,Sep-25
AS,BB BIG - X24,913.0,,1661660.0,Sep-25
AS,FG/N - BB BIG X12,343.0,Bag,624260.0,Sep-25
AS,FG/N - PP BIG,129.0,Bag,1612500.0,Sep-25
AS,POKI DEL,520.0,,946400.0,Sep-25
DAM,BB BIG - X24,3.0,,6000.0,Sep-25
DE,BB BIG - X24,1248.0,,2271360.0,Sep-25
DE,FG - CC - Medium X24,76.0,,144400.0,Sep-25
DE,FG - CC - Mini X72,21.0,Pack,59850.0,Sep-25
DE,FG/N - BB BIG X12,828.0,Bag,1506960.0,Sep-25
DE,FG/N - PP BIG,33.0,Bag,412500.0,Sep-25
DE,POKI DEL,143.0,,260260.0,Sep-25
DT,FG - CC - Medium X24,1355.0,,2574500.0,Sep-25
DT,FG - CC - Mini X72,500.0,Pack,1425000.0,Sep-25
DV,BB BIG - X24,1200.0,,2184000.0,Sep-25
DV,FG - CC - Medium X24,726.0,,1379400.0,Sep-25
DV,FG - CC - Mini X72,122.0,Pack,347700.0,Sep-25
DV,FG/N - BB BIG X12,580.0,Bag,1055600.0,Sep-25
DV,FG/N - PP BIG,30.0,Bag,375000.0,Sep-25
DV,POKI DEL,335.0,,609700.0,Sep-25
Edith,BB BIG - X24,3560.0,,6479200.0,Sep-25
Edith,FG - CC - Medium X24,10.0,,19000.0,Sep-25
Edith,FG - CC - Mini X72,5.0,Pack,14250.0,Sep-25
Edith,FG/N - BB BIG X12,1650.0,Bag,3003000.0,Sep-25
Edith,FG/N - PP BIG,414.0,Bag,5175000.0,Sep-25
Edith,POKI DEL,2000.0,,3640000.0,Sep-25
EM,BB BIG - X24,912.0,,1659840.0,Sep-25
EM,FG - CC - Medium X24,211.0,,400900.0,Sep-25
EM,FG - CC - Mini X72,42.0,Pack,119700.0,Sep-25
EM,FG/N - BB BIG X12,973.0,Bag,1770860.0,Sep-25
EM,FG/N - PP BIG,122.0,Bag,1525000.0,Sep-25
EM,POKI DEL,754.0,,1372280.0,Sep-25
ENE,BB BIG - X24,1400.0,,2548000.0,Sep-25
ENE,FG/N - BB BIG X12,1030.0,Bag,1874600.0,Sep-25
ENE,FG/N - PP BIG,243.0,Bag,3037500.0,Sep-25
ENE,POKI DEL,920.0,,1674400.0,Sep-25
EU,BB BIG - X24,1372.0,,2497040.0,Sep-25
EU,FG - CC - Medium X24,510.0,,969000.0,Sep-25
EU,FG - CC - Mini X72,82.0,Pack,233700.0,Sep-25
EU,FG/N - BB BIG X12,1043.0,Bag,1898260.0,Sep-25
EU,FG/N - PP BIG,271.0,Bag,3387500.0,Sep-25
EU,POKI DEL,975.0,,1774500.0,Sep-25
General sale,BB BIG - X24,715.82,,1432000.0,Sep-25
General sale,FG - CC - Medium X24,10.25,,21000.0,Sep-25
General sale,FG - CC - Mini X72,2.0,Pack,6200.0,Sep-25
General sale,FG/N - BB BIG X12,175.38,Bag,350750.0,Sep-25
General sale,FG/N - PP BIG,52.39,Bag,720250.0,Sep-25
General sale,POKI DEL,419.95,,839750.0,Sep-25
GO,BB BIG - X24,1040.0,,1892800.0,Sep-25
GO,FG - CC - Medium X24,275.0,,522500.0,Sep-25
GO,FG - CC - Mini X72,86.0,Pack,245100.0,Sep-25
GO,FG/N - BB BIG X12,612.0,Bag,1113840.0,Sep-25
GO,FG/N - PP BIG,93.0,Bag,1162500.0,Sep-25
GO,POKI DEL,416.0,,757120.0,Sep-25
HON,BB BIG - X24,3610.0,,6570200.0,Sep-25
HON,FG - CC - Medium X24,50.0,,95000.0,Sep-25
HON,FG/N - BB BIG X12,4428.0,Bag,8058960.0,Sep-25
HON,FG/N - PP BIG,2520.0,Bag,31500000.0,Sep-25
HON,POKI DEL,1560.0,,2839200.0,Sep-25
IAZ,BB BIG - X24,659.0,,1199380.0,Sep-25
IAZ,FG - PIEPIE,3.0,Bag,24000.0,Sep-25
IAZ,FG/N - BB BIG X12,279.0,Bag,507780.0,Sep-25
IAZ,FG/N - PP BIG,76.0,Bag,950000.0,Sep-25
IAZ,POKI DEL,407.0,,740740.0,Sep-25
IO,BB BIG - X24,760.0,,1383200.0,Sep-25
IO,FG - CC - Medium X24,50.0,,95000.0,Sep-25
IO,FG - CC - Mini X72,17.0,Pack,48450.0,Sep-25
IO,FG/N - BB BIG X12,190.0,Bag,345800.0,Sep-25
IO,FG/N - PP BIG,186.0,Bag,2325000.0,Sep-25
IO,POKI DEL,778.0,,1415960.0,Sep-25
IR,BB BIG - X24,557.0,,1013740.0,Sep-25
IR,FG - CC - Medium X24,259.0,,492100.0,Sep-25
IR,FG - CC - Mini X72,79.0,Pack,225150.0,Sep-25
IR,FG/N - BB BIG X12,664.0,Bag,1208480.0,Sep-25
IR,FG/N - PP BIG,83.0,Bag,1037500.0,Sep-25
IR,POKI DEL,429.0,,780780.0,Sep-25
IS,FG - CC - Medium X24,1550.0,,2945000.0,Sep-25
IS,FG - CC - Mini X72,500.0,Pack,1425000.0,Sep-25
IS,POKI DEL,510.0,,928200.0,Sep-25
IY,BB BIG - X24,1036.0,,1885520.0,Sep-25
IY,FG - CC - Medium X24,244.0,,463600.0,Sep-25
IY,FG - CC - Mini X72,29.0,Pack,82650.0,Sep-25
IY,FG/N - BB BIG X12,1091.0,Bag,1985620.0,Sep-25
IY,FG/N - PP BIG,48.0,Bag,600000.0,Sep-25
IY,POKI DEL,598.0,,1088360.0,Sep-25
IZU,FG - CC - Medium X24,700.0,,1330000.0,Sep-25
JO,FG - CC - Medium X24,600.0,,1140000.0,Sep-25
JO,FG - CC - Mini X72,90.0,Pack,256500.0,Sep-25
JO,POKI DEL,70.0,,127400.0,Sep-25
KCO,BB BIG - X24,424.0,,771680.0,Sep-25
KCO,FG - CC - Medium X24,182.0,,345800.0,Sep-25
KCO,FG - CC - Mini X72,42.0,Pack,119700.0,Sep-25
KCO,FG/N - BB BIG X12,120.0,Bag,218400.0,Sep-25
KCO,FG/N - PP BIG,95.0,Bag,1187500.0,Sep-25
KCO,POKI DEL,701.0,,1275820.0,Sep-25
LIZ-MANUEL VENTURE,FG - CC - Mini X72,500.0,Pack,1425000.0,Sep-25
M.A,BB BIG - X24,50.0,,91000.0,Sep-25
M.A,FG - CC - Medium X24,20.0,,38000.0,Sep-25
M.A,FG - CC - Mini X72,10.0,Pack,28500.0,Sep-25
M.A,FG/N - BB BIG X12,12.0,Bag,21840.0,Sep-25
M.A,FG/N - PP BIG,6.0,Bag,75000.0,Sep-25
M.O,BB BIG - X24,2145.0,,3903900.0,Sep-25
M.O,FG - CC - Medium X24,169.0,,321100.0,Sep-25
M.O,FG - CC - Mini X72,25.0,Pack,71250.0,Sep-25
M.O,FG/N - BB BIG X12,1590.0,Bag,2893800.0,Sep-25
M.O,FG/N - PP BIG,81.0,Bag,1012500.0,Sep-25
M.O,POKI DEL,560.0,,1019200.0,Sep-25
MA,BB BIG - X24,2748.0,,5001360.0,Sep-25
MA,FG - CC - Big SC,22.0,Pack,39600.0,Sep-25
MA,FG - CC - Medium X24,367.0,,697300.0,Sep-25
MA,FG - CC - Mini X72,61.0,Pack,173850.0,Sep-25
MA,FG/N - BB BIG X12,2456.0,Bag,4469920.0,Sep-25
MA,FG/N - PP BIG,328.0,Bag,4100000.0,Sep-25
MA,POKI DEL,315.0,,573300.0,Sep-25
MAB,BB BIG - X24,600.0,,1092000.0,Sep-25
MAB,FG - CC - Medium X24,225.0,,427500.0,Sep-25
MAB,FG - CC - Mini X72,290.0,Pack,826500.0,Sep-25
MAB,FG/N - BB BIG X12,1080.0,Bag,1965600.0,Sep-25
MAB,FG/N - PP BIG,1201.0,Bag,15012500.0,Sep-25
MAB,POKI DEL,1351.0,,2458820.0,Sep-25
MAE,BB BIG - X24,3070.0,,5587400.0,Sep-25
MAE,FG - CC - Medium X24,50.0,,95000.0,Sep-25
MAE,FG - CC - Mini X72,30.0,Pack,85500.0,Sep-25
MAE,FG/N - BB BIG X12,5231.0,Bag,9520420.0,Sep-25
MAE,FG/N - PP BIG,1134.0,Bag,14175000.0,Sep-25
MAE,POKI DEL,700.0,,1274000.0,Sep-25
MAMA,BB BIG - X24,3030.0,,5514600.0,Sep-25
MAMA,FG - CC - Medium X24,160.0,,304000.0,Sep-25
MAMA,FG - CC - Mini X72,35.0,Pack,99750.0,Sep-25
MAMA,FG/N - BB BIG X12,1530.0,Bag,2784600.0,Sep-25
MAMA,FG/N - PP BIG,88.0,Bag,1100000.0,Sep-25
MAMA,POKI DEL,255.0,,464100.0,Sep-25
MAMA D,BB BIG - X24,329.0,,598780.0,Sep-25
MAMA D,FG/N - BB BIG X12,378.0,Bag,687960.0,Sep-25
MAMA D,FG/N - PP BIG,166.0,Bag,2075000.0,Sep-25
MAMA D,POKI DEL,125.0,,227500.0,Sep-25
MAO,BB BIG - X24,779.0,,1417780.0,Sep-25
MAO,FG/N - BB BIG X12,730.0,Bag,1328600.0,Sep-25
MAO,FG/N - PP BIG,271.0,Bag,3387500.0,Sep-25
MAO,POKI DEL,315.0,,573300.0,Sep-25
MP,BB BIG - X24,928.0,,1688960.0,Sep-25
MP,FG/N - BB BIG X12,720.0,Bag,1310400.0,Sep-25
MP,FG/N - PP BIG,189.0,Bag,2362500.0,Sep-25
MP,POKI DEL,690.0,,1255800.0,Sep-25
MW,BB BIG - X24,5050.0,,9191000.0,Sep-25
MW,FG - CC - Medium X24,85.0,,161500.0,Sep-25
MW,FG - CC - Mini X72,25.0,Pack,71250.0,Sep-25
MW,FG/N - BB BIG X12,1700.0,Bag,3094000.0,Sep-25
MW,FG/N - PP BIG,590.0,Bag,7375000.0,Sep-25
MW,POKI DEL,2068.0,,3763760.0,Sep-25
NK,BB BIG - X24,2632.0,,4790240.0,Sep-25
NK,FG - CC - Medium X24,61.0,,115900.0,Sep-25
NK,FG - CC - Mini X72,23.0,Pack,65550.0,Sep-25
NK,FG/N - BB BIG X12,1740.0,Bag,3166800.0,Sep-25
NK,FG/N - PP BIG,74.0,Bag,925000.0,Sep-25
NK,POKI DEL,329.0,,598780.0,Sep-25
RM,BB BIG - X24,2510.0,,4568200.0,Sep-25
RM,FG - CC - Medium X24,140.0,,266000.0,Sep-25
RM,FG - CC - Mini X72,30.0,Pack,85500.0,Sep-25
RM,FG/N - BB BIG X12,1352.0,Bag,2460640.0,Sep-25
RM,FG/N - PP BIG,650.0,Bag,8125000.0,Sep-25
RM,POKI DEL,2775.0,,5050500.0,Sep-25
ZIN,BB BIG - X24,1633.0,,2972060.0,Sep-25
ZIN,FG - CC - Medium X24,48.0,,91200.0,Sep-25
ZIN,FG - CC - Mini X72,27.0,Pack,76950.0,Sep-25
ZIN,FG/N - BB BIG X12,710.0,Bag,1292200.0,Sep-25
ZIN,FG/N - PP BIG,265.0,Bag,3312500.0,Sep-25
ZIN,POKI DEL,521.0,,948220.0,Sep-25
Report Totals,,127143.84,,340782010.0,Sep-25
Advert,BB BIG - X24,16.5,,33000.0,Aug-25
Advert,FG - CC - Big SC,2.0,Pack,4000.0,Aug-25
Advert,FG - CC - Medium X24,594.0,,1188000.0,Aug-25
Advert,FG - CC - Mini X72,673.0,Pack,2019000.0,Aug-25
Advert,FG/N - PP BIG,0.05,Bag,750.0,Aug-25
Advert,FG/N - PP SMALL,0.33,Bag,4500.0,Aug-25
Advert,POKI DEL,15.5,,31000.0,Aug-25
AO,BB BIG - X24,1526.0,,2777320.0,Aug-25
AO,FG - CC - Big SC,10.0,Pack,18000.0,Aug-25
AO,FG - CC - Medium X24,980.0,,1862000.0,Aug-25
AO,FG - CC - Mini X72,264.0,Pack,752400.0,Aug-25
AO,FG/N - BB BIG X12,1057.0,Bag,1923740.0,Aug-25
AO,FG/N - PP BIG,336.0,Bag,4200000.0,Aug-25
AO,POKI DEL,1284.0,,2336880.0,Aug-25
AS,BB BIG - X24,1040.0,,1892800.0,Aug-25
AS,FG/N - BB BIG X12,90.0,Bag,163800.0,Aug-25
AS,FG/N - PP BIG,158.0,Bag,1975000.0,Aug-25
AS,POKI DEL,565.0,,1028300.0,Aug-25
BD,FG - CC - Medium X24,40.0,,76000.0,Aug-25
BD,FG - CC - Mini X72,54.0,Pack,159300.0,Aug-25
DE,BB BIG - X24,1647.0,,2997540.0,Aug-25
DE,FG - CC - Medium X24,120.0,,228000.0,Aug-25
DE,FG - CC - Mini X72,33.0,Pack,94050.0,Aug-25
DE,FG/N - BB BIG X12,557.0,Bag,1013740.0,Aug-25
DE,FG/N - PP BIG,41.0,Bag,512500.0,Aug-25
DE,POKI DEL,146.0,,265720.0,Aug-25
DV,BB BIG - X24,1330.0,,2420600.0,Aug-25
DV,FG - CC - Medium X24,818.0,,1554200.0,Aug-25
DV,FG - CC - Mini X72,141.0,Pack,401850.0,Aug-25
DV,FG/N - BB BIG X12,555.0,Bag,1010100.0,Aug-25
DV,FG/N - PP BIG,40.0,Bag,500000.0,Aug-25
DV,POKI DEL,382.0,,695240.0,Aug-25
Edith,BB BIG - X24,4110.0,,7480200.0,Aug-25
Edith,FG - CC - Medium X24,15.0,,28500.0,Aug-25
Edith,FG - CC - Mini X72,10.0,Pack,28500.0,Aug-25
Edith,FG/N - BB BIG X12,840.0,Bag,1528800.0,Aug-25
Edith,FG/N - PP BIG,538.0,Bag,6725000.0,Aug-25
Edith,POKI DEL,1705.0,,3103100.0,Aug-25
EM,BB BIG - X24,1030.0,,1874600.0,Aug-25
EM,FG - CC - Medium X24,324.0,,615600.0,Aug-25
EM,FG - CC - Mini X72,51.0,Pack,145350.0,Aug-25
EM,FG/N - BB BIG X12,1182.0,Bag,2151240.0,Aug-25
EM,FG/N - PP BIG,129.0,Bag,1612500.0,Aug-25
EM,POKI DEL,626.0,,1139320.0,Aug-25
ENE,BB BIG - X24,1850.0,,3367000.0,Aug-25
ENE,FG/N - BB BIG X12,330.0,Bag,600600.0,Aug-25
ENE,FG/N - PP BIG,297.0,Bag,3712500.0,Aug-25
ENE,POKI DEL,660.0,,1201200.0,Aug-25
EU,BB BIG - X24,1443.0,,2626260.0,Aug-25
EU,FG - CC - Medium X24,470.0,,893000.0,Aug-25
EU,FG - CC - Mini X72,77.0,Pack,219450.0,Aug-25
EU,FG/N - BB BIG X12,1432.0,Bag,2606240.0,Aug-25
EU,FG/N - PP BIG,267.0,Bag,3337500.0,Aug-25
EU,POKI DEL,854.0,,1554280.0,Aug-25
General sale,BB BIG - X24,748.56,,1497000.0,Aug-25
General sale,FG - CC - Medium X24,7.0,,14700.0,Aug-25
General sale,FG - CC - Mini X72,5.0,Pack,15500.0,Aug-25
General sale,FG/N - BB BIG X12,212.0,Bag,424000.0,Aug-25
General sale,FG/N - PP BIG,55.67,Bag,765750.0,Aug-25
General sale,POKI DEL,326.31,,652500.0,Aug-25
GO,BB BIG - X24,1017.0,,1850940.0,Aug-25
GO,FG - CC - Medium X24,115.0,,218500.0,Aug-25
GO,FG - CC - Mini X72,30.0,Pack,85500.0,Aug-25
GO,FG/N - BB BIG X12,430.0,Bag,782600.0,Aug-25
GO,FG/N - PP BIG,99.0,Bag,1237500.0,Aug-25
GO,POKI DEL,327.0,,595140.0,Aug-25
HON,,,,15000.0,Aug-25
HON,BB BIG - X24,5790.0,,10537800.0,Aug-25
HON,FG - CC - Medium X24,80.0,,152000.0,Aug-25
HON,FG - CC - Mini X72,100.0,Pack,285000.0,Aug-25
HON,FG/N - BB BIG X12,730.0,Bag,1328600.0,Aug-25
HON,FG/N - PP BIG,3085.0,Bag,38562500.0,Aug-25
HON,POKI DEL,1335.0,,2429700.0,Aug-25
IAZ,BB BIG - X24,576.0,,1048320.0,Aug-25
IAZ,FG - CC - Medium X24,2.0,,3800.0,Aug-25
IAZ,FG/N - BB BIG X12,283.0,Bag,515060.0,Aug-25
IAZ,FG/N - PP BIG,76.0,Bag,950000.0,Aug-25
IAZ,POKI DEL,383.0,,697060.0,Aug-25
IO,BB BIG - X24,939.0,,1708980.0,Aug-25
IO,FG - CC - Medium X24,73.0,,138700.0,Aug-25
IO,FG - CC - Mini X72,35.0,Pack,99750.0,Aug-25
IO,FG/N - BB BIG X12,102.0,Bag,185640.0,Aug-25
IO,FG/N - PP BIG,210.0,Bag,2625000.0,Aug-25
IO,POKI DEL,700.0,,1274000.0,Aug-25
IR,BB BIG - X24,649.0,,1181180.0,Aug-25
IR,FG - CC - Medium X24,287.0,,545300.0,Aug-25
IR,FG - CC - Mini X72,72.0,Pack,205200.0,Aug-25
IR,FG/N - BB BIG X12,643.0,Bag,1170260.0,Aug-25
IR,FG/N - PP BIG,86.0,Bag,1075000.0,Aug-25
IR,POKI DEL,340.0,,618800.0,Aug-25
IS,FG - CC - Big SC,30.0,Pack,54000.0,Aug-25
IS,FG - CC - Medium X24,2548.0,,4841200.0,Aug-25
IS,FG - CC - Mini X72,1000.0,Pack,2850000.0,Aug-25
IY,BB BIG - X24,1015.0,,1847300.0,Aug-25
IY,FG - CC - Medium X24,313.0,,594700.0,Aug-25
IY,FG - CC - Mini X72,76.0,Pack,216600.0,Aug-25
IY,FG/N - BB BIG X12,1322.0,Bag,2406040.0,Aug-25
IY,FG/N - PP BIG,63.0,Bag,787500.0,Aug-25
IY,POKI DEL,700.0,,1274000.0,Aug-25
JO,FG - CC - Medium X24,600.0,,1140000.0,Aug-25
JO,FG - CC - Mini X72,140.0,Pack,399000.0,Aug-25
KCO,BB BIG - X24,387.0,,704340.0,Aug-25
KCO,FG - CC - Medium X24,154.0,,292600.0,Aug-25
KCO,FG - CC - Mini X72,20.0,Pack,57000.0,Aug-25
KCO,FG/N - BB BIG X12,87.0,Bag,158340.0,Aug-25
KCO,FG/N - PP BIG,95.0,Bag,1187500.0,Aug-25
KCO,POKI DEL,460.0,,837200.0,Aug-25
M.O,BB BIG - X24,2290.0,,4167800.0,Aug-25
M.O,FG - CC - Medium X24,65.0,,123500.0,Aug-25
M.O,FG - CC - Mini X72,14.0,Pack,39900.0,Aug-25
M.O,FG/N - BB BIG X12,1670.0,Bag,3039400.0,Aug-25
M.O,FG/N - PP BIG,97.0,Bag,1212500.0,Aug-25
M.O,POKI DEL,555.0,,1010100.0,Aug-25
MA,BB BIG - X24,3375.0,,6142500.0,Aug-25
MA,FG - CC - Big SC,5.0,Pack,9000.0,Aug-25
MA,FG - CC - Medium X24,260.0,,494000.0,Aug-25
MA,FG - CC - Mini X72,28.0,Pack,79800.0,Aug-25
MA,FG/N - BB BIG X12,1850.0,Bag,3367000.0,Aug-25
MA,FG/N - PP BIG,253.0,Bag,3162500.0,Aug-25
MA,POKI DEL,376.0,,684320.0,Aug-25
MAB,BB BIG - X24,650.0,,1183000.0,Aug-25
MAB,FG - CC - Medium X24,248.0,,471200.0,Aug-25
MAB,FG - CC - Mini X72,257.0,Pack,732450.0,Aug-25
MAB,FG/N - BB BIG X12,550.0,Bag,1001000.0,Aug-25
MAB,FG/N - PP BIG,1035.0,Bag,12937500.0,Aug-25
MAB,POKI DEL,910.0,,1656200.0,Aug-25
MAE,BB BIG - X24,4609.0,,8388380.0,Aug-25
MAE,FG - CC - Medium X24,45.0,,85500.0,Aug-25
MAE,FG - CC - Mini X72,25.0,Pack,71250.0,Aug-25
MAE,FG/N - BB BIG X12,2250.0,Bag,4095000.0,Aug-25
MAE,FG/N - PP BIG,1533.0,Bag,19162500.0,Aug-25
MAE,POKI DEL,830.0,,1510600.0,Aug-25
MAMA,BB BIG - X24,3440.0,,6260800.0,Aug-25
MAMA,FG - CC - Medium X24,210.0,,399000.0,Aug-25
MAMA,FG - CC - Mini X72,37.0,Pack,105450.0,Aug-25
MAMA,FG/N - BB BIG X12,1395.0,Bag,2538900.0,Aug-25
MAMA,FG/N - PP BIG,96.0,Bag,1200000.0,Aug-25
MAMA,POKI DEL,245.0,,445900.0,Aug-25
MAMA D,BB BIG - X24,422.0,,768040.0,Aug-25
MAMA D,FG/N - BB BIG X12,78.0,Bag,141960.0,Aug-25
MAMA D,FG/N - PP BIG,179.0,Bag,2237500.0,Aug-25
MAMA D,POKI DEL,130.0,,236600.0,Aug-25
MAO,BB BIG - X24,1165.0,,2120300.0,Aug-25
MAO,FG/N - BB BIG X12,384.0,Bag,698880.0,Aug-25
MAO,FG/N - PP BIG,365.0,Bag,4562500.0,Aug-25
MAO,POKI DEL,350.0,,637000.0,Aug-25
MP,BB BIG - X24,1362.0,,2478840.0,Aug-25
MP,FG/N - BB BIG X12,130.0,Bag,236600.0,Aug-25
MP,FG/N - PP BIG,225.0,Bag,2812500.0,Aug-25
